node_id,feature_id
22138,2613
22138,546
22138,1139
22138,2431
22138,4095
22138,3911
14866,2710
14866,2854
14866,4039
14866,4160
14866,3079
14866,343
14866,4577
14866,4586
14866,4591
14866,4604
14866,4607
14866,4615
14866,4628
14866,4639
14866,4649
14866,4657
14866,4667
14866,4675
14866,4679
14866,4689
14866,4699
14866,4707
20167,3251
20167,1881
20167,4391
20167,2926
20167,4292
20167,364
20167,1577
20167,4573
20167,4585
20167,4589
20167,4600
20167,4612
20167,4617
20167,4625
20167,4640
20167,4645
20167,4652
20167,4667
20167,4675
20167,4683
20167,4694
20167,4697
20167,4708
3372,3442
3372,504
3372,2613
3372,1142
3372,61
3372,765
3372,346
3372,4058
5480,2095
5480,2854
5480,2431
5480,3542
5480,2711
5480,779
5480,832
5480,4573
5480,4583
5480,4589
5480,4599
5480,4606
5480,4620
5480,4628
5480,4635
5480,4646
5480,4657
5480,4668
5480,4672
5480,4679
5480,4689
5480,4699
5480,4712
2723,2728
2723,1703
2723,4328
2723,2894
2723,393
2723,2415
2723,4576
2723,4587
2723,4589
2723,4598
2723,4606
2723,4617
2723,4630
2723,4641
2723,4649
2723,4658
2723,4668
2723,4670
2723,4683
2723,4693
2723,4697
2723,4713
5958,2835
5958,2534
5958,4147
5958,2464
5958,4436
5958,765
5958,2324
5958,190
5958,2800
5958,4483
1841,3251
1841,3186
1841,236
1841,83
1841,1416
1841,2924
1841,740
1841,3755
1841,383
1841,4574
1841,4584
1841,4594
1841,4601
1841,4609
1841,4620
1841,4628
1841,4636
1841,4645
1841,4655
1841,4664
1841,4674
1841,4680
1841,4690
1841,4700
1841,4707
5575,3383
5575,3832
5575,236
5575,83
5575,4146
5575,2868
5575,2118
5575,4479
5575,448
13007,3133
13007,2052
13007,1940
13007,2032
13007,3871
13007,3652
13007,3553
13007,4573
13007,4587
13007,4590
13007,4605
13007,4613
13007,4618
13007,4624
13007,4641
13007,4649
13007,4658
13007,4668
13007,4673
13007,4681
13007,4695
13007,4704
13007,4706
5358,700
5358,2805
5358,3975
5358,3381
5358,4172
5358,2578
5358,2294
5358,1830
9133,3100
9133,1703
9133,2703
9133,1602
9133,1874
9133,998
9133,4576
9133,4582
9133,4594
9133,4602
9133,4611
9133,4620
9133,4628
9133,4637
9133,4644
9133,4657
9133,4665
9133,4673
9133,4681
9133,4690
9133,4701
9133,4709
3719,3442
3719,2534
3719,1706
3719,2032
3719,2664
3719,3949
3719,4577
3719,4587
3719,4592
3719,4605
3719,4614
3719,4616
3719,4624
3719,4635
3719,4650
3719,4651
3719,4668
3719,4677
3719,4683
3719,4695
3719,4701
3719,4712
21209,2681
21209,716
21209,3975
21209,3333
21209,805
21209,1984
21209,3135
19090,3101
19090,1881
19090,400
19090,4203
19090,3846
19090,3866
19090,112
19090,2490
19090,4575
19090,4587
19090,4592
19090,4605
19090,4613
19090,4616
19090,4626
19090,4635
19090,4648
19090,4655
19090,4668
19090,4677
19090,4680
19090,4691
19090,4697
19090,4710
13573,2095
13573,527
13573,1167
13573,143
13573,498
13573,710
13573,4250
13573,1635
549,3133
549,2052
549,2613
549,928
549,4146
549,2632
549,2147
549,446
549,2776
549,2079
549,1988
549,3556
13946,2873
13946,986
13946,1338
13946,2056
13946,4500
13946,2586
13946,3160
9693,2991
9693,3832
9693,1190
9693,2431
9693,3551
9693,4578
9693,4584
9693,4589
9693,4597
9693,4610
9693,4617
9693,4630
9693,4635
9693,4646
9693,4657
9693,4661
9693,4670
9693,4685
9693,4687
9693,4696
9693,4707
12319,1080
12319,2895
12319,1081
12319,143
12319,212
12319,2693
12319,3055
6491,3133
6491,2052
6491,1940
6491,1602
6491,4174
217,700
217,2804
217,1150
217,765
217,833
217,3183
217,4533
217,3799
217,4578
217,4579
217,4595
217,4600
217,4610
217,4619
217,4625
217,4639
217,4643
217,4655
217,4665
217,4673
217,4679
217,4689
217,4701
217,4711
1985,2991
1985,3832
1985,3446
1985,3939
1985,2566
1985,3244
1985,1711
1985,66
1985,4575
1985,4580
1985,4588
1985,4599
1985,4606
1985,4621
1985,4631
1985,4639
1985,4643
1985,4655
1985,4663
1985,4675
1985,4679
1985,4694
1985,4699
1985,4709
3159,3383
3159,3832
3159,2613
3159,3678
3159,4142
3159,1261
3159,4578
3159,4583
3159,4590
3159,4600
3159,4610
3159,4622
3159,4624
3159,4635
3159,4646
3159,4652
3159,4667
3159,4674
3159,4686
3159,4694
3159,4704
3159,4705
2010,3383
2010,1107
2010,35
2010,2868
2010,4173
2010,4479
2010,448
18724,700
18724,4287
18724,400
18724,765
18724,3301
18724,2167
18724,867
18724,137
18724,3005
18724,4578
18724,4587
18724,4594
18724,4600
18724,4614
18724,4615
18724,4624
18724,4633
18724,4650
18724,4653
18724,4668
18724,4672
18724,4686
18724,4695
18724,4700
18724,4711
14425,3251
14425,1190
14425,2431
14425,4118
14425,779
14425,4575
14425,4583
14425,4593
14425,4602
14425,4611
14425,4621
14425,4628
14425,4636
14425,4648
14425,4658
14425,4666
14425,4674
14425,4682
14425,4693
14425,4702
14425,4708
22427,4423
22427,2052
22427,1940
22427,3381
22427,2535
22427,823
22427,113
5606,700
5606,2804
5606,4164
5606,2431
5606,3551
5606,2711
5606,4118
5606,4576
5606,4585
5606,4588
5606,4597
5606,4607
5606,4617
5606,4632
5606,4635
5606,4648
5606,4659
5606,4665
5606,4669
5606,4681
5606,4687
5606,4696
5606,4706
18244,3383
18244,3832
18244,4391
18244,1602
18244,311
18244,1585
18244,1910
18244,2338
3029,3383
3029,3832
3029,1940
3029,1602
3029,3164
4398,1151
4398,986
4398,1943
4398,2056
4398,4500
4301,3383
4301,3591
4301,3438
4301,4107
4301,2926
4301,1481
4301,2823
4301,4512
4301,4577
4301,4583
4301,4591
4301,4600
4301,4607
4301,4617
4301,4628
4301,4641
4301,4648
4301,4653
4301,4663
4301,4670
4301,4683
4301,4687
4301,4702
4301,4709
17375,3251
17375,3825
17375,1410
17375,765
17375,2582
17375,3324
17375,3758
17375,2659
2533,1080
2533,3186
2533,2703
2533,2032
2533,1105
2533,4571
2533,4586
2533,4596
2533,4605
2533,4614
2533,4623
2533,4624
2533,4641
2533,4642
2533,4655
2533,4667
2533,4670
2533,4686
2533,4695
2533,4704
2533,4707
6835,775
6835,4490
6835,4039
6835,3129
6835,542
6835,3953
6835,247
6835,50
6835,4575
6835,4582
6835,4590
6835,4598
6835,4606
6835,4621
6835,4632
6835,4641
6835,4643
6835,4652
6835,4663
6835,4671
6835,4681
6835,4692
6835,4697
6835,4708
13654,700
13654,597
13654,2613
13654,4393
13654,1444
13654,2868
13654,2360
13654,2306
13654,3822
13654,110
13654,4575
13654,4584
13654,4593
13654,4600
13654,4608
13654,4618
13654,4627
13654,4640
13654,4649
13654,4656
13654,4667
13654,4673
13654,4682
13654,4690
13654,4698
13654,4711
9211,4026
9211,2895
9211,4328
9211,1602
9211,311
9211,1871
9211,1585
9211,4174
9211,4577
9211,4580
9211,4594
9211,4601
9211,4607
9211,4620
9211,4625
9211,4635
9211,4646
9211,4657
9211,4663
9211,4674
9211,4679
9211,4691
9211,4702
9211,4708
851,4026
851,2804
851,165
851,3355
851,3110
851,3818
851,3045
851,4578
851,4580
851,4596
851,4602
851,4610
851,4619
851,4625
851,4637
851,4643
851,4656
851,4666
851,4674
851,4679
851,4691
851,4702
851,4708
7461,2944
7461,1326
7461,3492
7461,2868
7461,4173
7461,4479
7461,448
13259,3442
13259,1703
13259,1081
13259,3406
13259,1675
13259,93
13259,3166
13259,4578
13259,4580
13259,4596
13259,4602
13259,4610
13259,4618
13259,4625
13259,4637
13259,4645
13259,4657
13259,4665
13259,4673
13259,4679
13259,4693
13259,4700
13259,4709
1188,3383
1188,3832
1188,2013
1188,3381
1188,2826
8699,2095
8699,3606
8699,3591
8699,1715
8699,1100
8699,3333
8699,2422
8699,3134
8699,805
8699,373
15350,1080
15350,751
15350,4328
15350,3381
15350,2726
15350,2826
15350,113
20735,806
20735,4490
20735,3591
20735,3438
20735,35
20735,2924
20735,740
20735,3924
20735,2803
20735,3755
20735,383
20735,4570
20735,4583
20735,4590
20735,4605
20735,4606
20735,4615
20735,4625
20735,4636
20735,4646
20735,4652
20735,4667
20735,4674
20735,4678
20735,4689
20735,4696
20735,4712
22029,1080
22029,2895
22029,21
22029,1602
22029,311
22029,1871
22029,1585
22029,1910
22029,4578
22029,4581
22029,4595
22029,4601
22029,4610
22029,4620
22029,4627
22029,4638
22029,4644
22029,4656
22029,4664
22029,4673
22029,4680
22029,4691
22029,4701
22029,4710
3511,3338
3511,2320
3511,3124
3511,2868
3511,4173
3511,3670
3511,448
3511,4574
3511,4584
3511,4588
3511,4597
3511,4608
3511,4619
3511,4631
3511,4641
3511,4646
3511,4658
3511,4661
3511,4670
3511,4681
3511,4690
3511,4696
3511,4708
7879,2944
7879,2854
7879,4401
7879,2032
7879,3549
7879,3367
7879,3493
7879,4573
7879,4583
7879,4594
7879,4604
7879,4614
7879,4623
7879,4626
7879,4639
7879,4642
7879,4658
7879,4667
7879,4677
7879,4685
7879,4695
7879,4700
7879,4709
20897,700
20897,2534
20897,1706
20897,143
20897,3901
20897,3156
20897,2556
20897,4402
7370,3383
7370,3832
7370,1885
7370,2174
7370,4257
7370,718
5009,700
5009,1326
5009,2424
5009,1605
5009,1072
5009,37
5009,139
5009,4572
5009,4587
5009,4589
5009,4605
5009,4607
5009,4622
5009,4624
5009,4639
5009,4647
5009,4652
5009,4668
5009,4671
5009,4685
5009,4695
5009,4704
5009,4706
11535,4026
11535,986
11535,4328
11535,4203
11535,2870
11535,4515
11535,394
11535,2662
11535,4572
11535,4579
11535,4596
11535,4603
11535,4614
11535,4616
11535,4631
11535,4641
11535,4650
11535,4653
11535,4668
11535,4677
11535,4678
11535,4694
11535,4700
11535,4708
1547,2991
1547,3832
1547,186
1547,3381
1547,869
1547,3999
1547,730
6502,2873
6502,2052
6502,1885
6502,765
6502,2266
6502,1322
6502,4574
6502,4583
6502,4590
6502,4604
6502,4610
6502,4616
6502,4626
6502,4641
6502,4649
6502,4653
6502,4663
6502,4671
6502,4679
6502,4688
6502,4702
6502,4707
6198,2095
6198,723
6198,593
6198,3332
6198,3885
6198,3725
6198,750
6198,4441
6198,4368
438,3293
438,3186
438,561
438,1175
438,2056
438,3910
438,2657
438,1097
3861,1080
3861,2895
3861,4328
3861,3939
3861,2566
3861,3244
3861,1711
3861,66
1643,1151
1643,3832
1643,4039
1643,2924
1643,1148
1643,2736
1643,1996
1643,3158
316,3442
316,2534
316,4147
316,620
316,1072
316,3406
316,4229
316,3578
12507,1067
12507,4490
12507,2703
12507,3333
12507,3134
12507,805
12507,1984
12507,3135
12507,4575
12507,4584
12507,4593
12507,4600
12507,4608
12507,4621
12507,4628
12507,4636
12507,4644
12507,4653
12507,4666
12507,4676
12507,4681
12507,4689
12507,4699
12507,4707
16378,3133
16378,3832
16378,3726
16378,3381
16378,2578
16378,4240
12284,3383
12284,3832
12284,2613
12284,3182
12284,2004
12284,1976
12284,4204
12284,2493
12284,4574
12284,4585
12284,4593
12284,4603
12284,4606
12284,4615
12284,4627
12284,4639
12284,4648
12284,4654
12284,4668
12284,4675
12284,4683
12284,4688
12284,4696
12284,4708
19245,3383
19245,3832
19245,3140
19245,2014
19245,3110
19245,3818
19245,1105
19245,4570
19245,4582
19245,4596
19245,4603
19245,4608
19245,4616
19245,4628
19245,4641
19245,4648
19245,4654
19245,4668
19245,4675
19245,4678
19245,4695
19245,4699
19245,4706
12310,3133
12310,3825
12310,3403
12310,3147
12310,4176
12310,2924
12310,3925
12310,3937
12310,1856
12310,383
16363,1938
16363,4518
16363,1167
16363,3333
16363,169
16363,2281
16363,1816
178,1259
178,1881
178,3174
178,633
178,3110
178,3818
178,3045
178,4576
178,4583
178,4594
178,4604
178,4608
178,4622
178,4627
178,4640
178,4649
178,4658
178,4668
178,4670
178,4685
178,4695
178,4704
178,4706
10448,1259
10448,2190
10448,1865
10448,2220
10448,1684
10448,3110
10448,107
10448,1878
10448,3045
10448,1105
10448,4570
10448,4586
10448,4594
10448,4597
10448,4612
10448,4616
10448,4629
10448,4641
10448,4647
10448,4651
10448,4668
10448,4677
10448,4678
10448,4690
10448,4696
10448,4705
8486,4076
8486,4193
8486,3381
8486,4172
8486,4376
908,3293
908,751
908,4535
908,3381
908,2256
908,2726
908,2826
908,2535
908,823
556,4195
556,2320
556,2013
556,2894
556,145
556,3120
19642,3251
19642,3186
19642,4283
19642,2032
19642,3549
19642,2585
19642,4388
14628,3293
14628,1703
14628,1052
14628,1602
14628,1871
14628,1910
14628,3268
21302,2944
21302,3186
21302,3975
21302,765
21302,699
21302,2559
2540,3133
2540,3825
2540,2013
2540,765
2540,3034
2540,4233
2540,1501
2540,2242
12361,1080
12361,2620
12361,3314
12361,3333
12361,2422
12361,4307
12361,3684
12361,1984
12361,3135
12361,4573
12361,4586
12361,4591
12361,4603
12361,4606
12361,4617
12361,4629
12361,4638
12361,4648
12361,4653
12361,4664
12361,4673
12361,4682
12361,4690
12361,4698
12361,4707
7267,1080
7267,3186
7267,3591
7267,4176
7267,2461
7267,313
7267,1897
7267,3011
7267,2474
7267,4574
7267,4580
7267,4591
7267,4603
7267,4608
7267,4618
7267,4626
7267,4640
7267,4645
7267,4654
7267,4664
7267,4673
7267,4683
7267,4688
7267,4699
7267,4707
14335,3383
14335,3832
14335,4535
14335,2926
14335,959
14335,520
14335,494
14335,4571
14335,4586
14335,4588
14335,4597
14335,4607
14335,4623
14335,4626
14335,4641
14335,4642
14335,4652
14335,4667
14335,4669
14335,4678
14335,4695
14335,4698
14335,4710
4258,2835
4258,1960
4258,400
4258,2868
4258,2360
4258,502
4258,2306
4258,681
4258,110
8144,1151
8144,2881
8144,1410
8144,1771
8144,1976
8144,665
8144,4204
8144,1644
15704,4423
15704,4518
15704,1440
15704,2056
15704,4137
15704,1599
15704,4574
15704,4587
15704,4591
15704,4603
15704,4607
15704,4618
15704,4631
15704,4635
15704,4649
15704,4653
15704,4668
15704,4671
15704,4679
15704,4687
15704,4700
15704,4713
15467,3383
15467,1338
15467,2431
15467,662
15467,3617
15467,3510
15467,202
15467,3789
20624,4026
20624,2804
20624,80
20624,1602
20624,311
20624,2744
20624,4031
3298,3101
3298,1326
3298,1081
3298,2542
3298,765
3298,3087
3298,4574
3298,4581
3298,4589
3298,4598
3298,4608
3298,4617
3298,4625
3298,4640
3298,4649
3298,4653
3298,4668
3298,4673
3298,4685
3298,4692
3298,4698
3298,4711
3344,2991
3344,3832
3344,236
3344,4493
3344,1693
3344,1530
3344,1277
3344,2711
3344,3718
3344,1514
3344,779
3344,3599
3344,4575
3344,4585
3344,4592
3344,4598
3344,4612
3344,4617
3344,4631
3344,4635
3344,4650
3344,4659
3344,4668
3344,4670
3344,4681
3344,4690
3344,4696
3344,4711
3163,3399
3163,3832
3163,1081
3163,2010
3163,4351
3163,3626
3163,4573
3163,4584
3163,4590
3163,4604
3163,4610
3163,4622
3163,4627
3163,4635
3163,4642
3163,4655
3163,4662
3163,4671
3163,4685
3163,4692
3163,4704
3163,4707
18638,1748
18638,4193
18638,3406
18638,1073
18638,2192
18638,4571
18638,4587
18638,4592
18638,4605
18638,4614
18638,4622
18638,4625
18638,4637
18638,4643
18638,4658
18638,4668
18638,4672
18638,4682
18638,4695
18638,4704
18638,4706
10568,3133
10568,3832
10568,1440
10568,2032
10568,1
10568,4578
10568,4582
10568,4595
10568,4600
10568,4611
10568,4617
10568,4626
10568,4636
10568,4645
10568,4655
10568,4664
10568,4675
10568,4680
10568,4693
10568,4701
10568,4712
15906,2710
15906,2620
15906,4401
15906,2174
15906,219
15906,2348
15906,2008
15906,4575
15906,4584
15906,4592
15906,4599
15906,4609
15906,4618
15906,4627
15906,4640
15906,4648
15906,4654
15906,4663
15906,4672
15906,4683
15906,4689
15906,4699
15906,4711
18141,4477
18141,2190
18141,3917
18141,2894
18141,1679
18141,2415
18141,154
18141,4575
18141,4584
18141,4593
18141,4602
18141,4610
18141,4620
18141,4629
18141,4639
18141,4647
18141,4658
18141,4664
18141,4672
18141,4682
18141,4692
18141,4699
18141,4709
17038,2873
17038,2320
17038,3492
17038,2926
17038,520
17038,494
17038,4292
17038,4574
17038,4583
17038,4591
17038,4600
17038,4608
17038,4617
17038,4629
17038,4639
17038,4647
17038,4653
17038,4667
17038,4672
17038,4683
17038,4690
17038,4699
17038,4707
3876,3338
3876,3179
3876,3403
3876,4049
3876,1948
3876,1684
3876,447
3876,375
3876,6
3876,1135
19596,3251
19596,3832
19596,2936
19596,765
19596,2582
19596,4082
19596,3324
19596,3758
19596,195
16007,3100
16007,2617
16007,438
16007,1793
16007,3333
16007,3134
16007,3684
16007,373
16007,4571
16007,4585
16007,4591
16007,4603
16007,4606
16007,4616
16007,4630
16007,4638
16007,4644
16007,4652
16007,4667
16007,4673
16007,4679
16007,4688
16007,4697
16007,4713
18889,3101
18889,2881
18889,458
18889,3683
18889,2974
18889,237
18889,273
18889,1450
7395,4076
7395,706
7395,3403
7395,4320
7395,1685
7395,143
7395,4311
7395,308
7395,846
7395,4572
7395,4585
7395,4594
7395,4603
7395,4609
7395,4621
7395,4625
7395,4636
7395,4648
7395,4655
7395,4668
7395,4671
7395,4684
7395,4695
7395,4703
7395,4706
5996,1151
5996,2547
5996,2613
5996,1142
5996,1416
5996,2461
5996,313
5996,1897
5996,1812
5996,2474
5996,4573
5996,4584
5996,4591
5996,4599
5996,4610
5996,4618
5996,4630
5996,4637
5996,4647
5996,4655
5996,4667
5996,4673
5996,4683
5996,4689
5996,4699
5996,4708
3857,3101
3857,706
3857,3492
3857,1976
3857,4289
3857,4204
3857,4248
3857,676
3857,4573
3857,4586
3857,4590
3857,4605
3857,4606
3857,4616
3857,4630
3857,4640
3857,4648
3857,4653
3857,4668
3857,4669
3857,4683
3857,4687
3857,4700
3857,4713
19602,2873
19602,631
19602,1332
19602,2056
19602,2325
17764,1259
17764,2190
17764,51
17764,4203
17764,112
17764,2490
17764,4576
17764,4582
17764,4594
17764,4602
17764,4612
17764,4621
17764,4628
17764,4637
17764,4645
17764,4657
17764,4664
17764,4675
17764,4682
17764,4693
17764,4702
17764,4709
1668,4477
1668,2719
1668,1052
1668,2926
1668,4036
1668,1792
1668,3056
1668,4573
1668,4586
1668,4589
1668,4598
1668,4607
1668,4620
1668,4627
1668,4641
1668,4647
1668,4651
1668,4663
1668,4669
1668,4681
1668,4694
1668,4698
1668,4712
7822,3338
7822,2052
7822,1052
7822,3381
7822,4172
7822,559
7822,4376
7822,4573
7822,4583
7822,4590
7822,4598
7822,4609
7822,4617
7822,4631
7822,4641
7822,4649
7822,4658
7822,4662
7822,4670
7822,4681
7822,4694
7822,4696
7822,4712
20584,3338
20584,2320
20584,80
20584,2032
20584,3818
20584,107
6533,1080
6533,1703
6533,1440
6533,2894
6533,3048
6533,2415
6533,145
6533,3958
6533,3120
6533,4575
6533,4582
6533,4590
6533,4597
6533,4606
6533,4622
6533,4630
6533,4641
6533,4649
6533,4659
6533,4667
6533,4670
6533,4682
6533,4688
6533,4697
6533,4713
3331,1080
3331,1440
3331,4514
3331,4459
3331,3765
8183,2873
8183,4193
8183,3017
8183,3406
8183,2096
8183,4577
8183,4580
8183,4595
8183,4601
8183,4611
8183,4620
8183,4627
8183,4638
8183,4645
8183,4656
8183,4665
8183,4674
8183,4680
8183,4691
8183,4701
8183,4709
2290,2728
2290,3186
2290,400
2290,3333
2290,805
2290,3684
2290,1984
2290,4574
2290,4585
2290,4591
2290,4603
2290,4609
2290,4619
2290,4629
2290,4641
2290,4645
2290,4656
2290,4662
2290,4673
2290,4682
2290,4692
2290,4699
2290,4710
8729,3251
8729,3186
8729,21
8729,1602
8729,1809
8729,3164
8729,2036
8729,3965
7290,806
7290,4287
7290,4465
7290,3333
7290,2422
7290,3684
7290,1984
7290,3135
7290,4574
7290,4584
7290,4593
7290,4600
7290,4610
7290,4619
7290,4628
7290,4636
7290,4646
7290,4655
7290,4666
7290,4675
7290,4682
7290,4690
7290,4699
7290,4708
11129,1080
11129,4193
11129,693
11129,216
11129,4146
11129,2868
11129,4173
11129,2118
11129,448
11129,4578
11129,4581
11129,4594
11129,4601
11129,4610
11129,4620
11129,4626
11129,4639
11129,4645
11129,4656
11129,4665
11129,4674
11129,4680
11129,4691
11129,4701
11129,4709
10973,3442
10973,723
10973,1369
10973,880
10973,2032
10973,3871
10973,3652
10973,1743
10973,1219
10973,4354
10973,3553
10973,4571
10973,4587
10973,4595
10973,4605
10973,4611
10973,4617
10973,4625
10973,4640
10973,4645
10973,4658
10973,4668
10973,4669
10973,4681
10973,4695
10973,4704
10973,4706
17724,3442
17724,504
17724,1440
17724,4142
17724,9
17724,3931
17724,1261
17724,4037
17724,1455
2959,3133
2959,3832
2959,3446
2959,1602
2959,2061
2959,3144
2959,4470
2959,453
2959,4574
2959,4585
2959,4593
2959,4604
2959,4609
2959,4620
2959,4625
2959,4640
2959,4646
2959,4651
2959,4667
2959,4675
2959,4679
2959,4691
2959,4697
2959,4707
482,1151
482,2719
482,400
482,2431
482,3351
482,3525
482,4557
482,2602
155,3293
155,3186
155,4328
155,3333
155,1984
155,201
155,4572
155,4585
155,4591
155,4604
155,4607
155,4620
155,4630
155,4638
155,4645
155,4658
155,4665
155,4671
155,4681
155,4688
155,4698
155,4706
8112,3383
8112,3832
8112,653
8112,2032
8112,507
8112,2019
8112,3139
8112,3255
8112,2409
8112,4574
8112,4579
8112,4588
8112,4599
8112,4612
8112,4622
8112,4629
8112,4635
8112,4650
8112,4653
8112,4668
8112,4672
8112,4679
8112,4688
8112,4704
8112,4712
8955,3383
8955,1940
8955,3647
8955,3916
8955,3908
13993,2728
13993,2534
13993,400
13993,3333
13993,2422
13993,3134
13993,805
13993,1984
13993,3135
9385,3133
9385,3825
9385,236
9385,2623
9385,1685
9385,1684
9385,3110
9385,3045
9385,4570
9385,4582
9385,4594
9385,4597
9385,4607
9385,4615
9385,4631
9385,4641
9385,4642
9385,4654
9385,4662
9385,4677
9385,4679
9385,4687
9385,4704
9385,4705
11890,3133
11890,2052
11890,3207
11890,2032
11890,507
11890,2019
11890,2409
11890,3821
11890,4572
11890,4582
11890,4589
11890,4605
11890,4613
11890,4616
11890,4624
11890,4633
11890,4649
11890,4654
11890,4668
11890,4669
11890,4686
11890,4688
11890,4704
11890,4705
2159,1938
2159,3606
2159,472
2159,3381
2159,4355
2159,3504
2159,4576
2159,4580
2159,4592
2159,4599
2159,4609
2159,4617
2159,4628
2159,4639
2159,4648
2159,4658
2159,4668
2159,4674
2159,4682
2159,4694
2159,4699
2159,4707
4790,700
4790,4490
4790,4328
4790,3333
4790,1534
4790,3684
1203,4026
1203,2052
1203,2959
1203,3647
1203,2446
1203,2597
1203,2518
1203,3006
4916,2681
4916,4490
4916,2700
4916,4142
4916,9
4916,2094
4916,1455
15724,3338
15724,527
15724,400
15724,4160
15724,3079
15724,343
15724,1234
15724,2752
15724,4578
15724,4587
15724,4589
15724,4603
15724,4606
15724,4615
15724,4630
15724,4636
15724,4650
15724,4653
15724,4663
15724,4670
15724,4685
15724,4690
15724,4696
15724,4712
15081,1748
15081,716
15081,1188
15081,765
15081,3301
15081,3005
15081,4576
15081,4587
15081,4591
15081,4599
15081,4609
15081,4621
15081,4629
15081,4641
15081,4643
15081,4653
15081,4664
15081,4669
15081,4678
15081,4693
15081,4703
15081,4710
12681,2728
12681,986
12681,4328
12681,2431
12681,3900
12681,3672
3078,3383
3078,693
3078,216
3078,1444
3078,3381
3078,2578
3078,4240
3078,2294
7201,3251
7201,2620
7201,693
7201,216
7201,1172
7201,2926
7201,959
7201,4292
6992,1938
6992,2881
6992,1885
6992,2032
6992,380
6992,431
6992,152
6992,4571
6992,4587
6992,4596
6992,4605
6992,4608
6992,4616
6992,4624
6992,4636
6992,4647
6992,4659
6992,4668
6992,4669
6992,4685
6992,4695
6992,4698
6992,4705
16337,3100
16337,1703
16337,1332
16337,1602
16337,1404
16337,4470
16337,453
6629,2991
6629,3832
6629,400
6629,1684
6629,3110
6629,107
6629,3045
6629,4575
6629,4582
6629,4594
6629,4600
6629,4611
6629,4618
6629,4627
6629,4638
6629,4646
6629,4652
6629,4665
6629,4676
6629,4681
6629,4693
6629,4700
6629,4708
14804,3251
14804,2620
14804,3314
14804,2032
14804,3871
14804,3652
14804,4354
14804,4578
14804,4580
14804,4595
14804,4600
14804,4611
14804,4620
14804,4626
14804,4637
14804,4644
14804,4656
14804,4665
14804,4674
14804,4680
14804,4691
14804,4701
14804,4711
8322,1080
8322,751
8322,2352
8322,2868
8322,2118
8322,3670
8322,448
8322,4576
8322,4582
8322,4588
8322,4597
8322,4607
8322,4622
8322,4629
8322,4641
8322,4650
8322,4658
8322,4660
8322,4671
8322,4684
8322,4690
8322,4696
8322,4712
11334,3442
11334,1703
11334,4391
11334,4000
11334,3333
11334,3134
11334,3684
11334,1984
5678,2873
5678,2534
5678,3446
5678,2894
5678,204
5678,393
5678,1556
5678,154
5678,3958
5678,4575
5678,4586
5678,4593
5678,4598
5678,4607
5678,4621
5678,4625
5678,4636
5678,4650
5678,4658
5678,4668
5678,4670
5678,4684
5678,4688
5678,4699
5678,4713
60,2095
60,2881
60,314
60,2926
60,959
60,520
60,364
60,1577
60,4574
60,4586
60,4591
60,4603
60,4607
60,4618
60,4629
60,4637
60,4649
60,4652
60,4664
60,4675
60,4685
60,4694
60,4699
60,4712
20711,2991
20711,3832
20711,3688
20711,1602
20711,1056
20711,2036
20711,4174
62,2944
62,706
62,236
62,2447
62,1218
62,2924
62,740
62,3924
62,2803
16906,3442
16906,631
16906,4039
16906,4209
16906,765
16906,3773
16906,4058
16906,1405
16906,995
2869,2681
2869,527
2869,80
2869,3647
2869,2446
2869,3916
2869,3908
2869,2518
2869,3006
17135,806
17135,1326
17135,1885
17135,2032
17135,3818
17135,107
17135,1878
17135,3045
17135,1105
12216,1080
12216,4193
12216,236
12216,874
12216,3702
12216,3333
12216,2422
12216,4307
12216,3684
12216,3135
1252,2991
1252,3832
1252,1440
1252,1602
1252,678
1252,3559
1252,3587
1252,3893
1252,3004
19739,2710
19739,2854
19739,4328
19739,2032
19739,4571
19739,4580
19739,4592
19739,4603
19739,4608
19739,4621
19739,4624
19739,4641
19739,4650
19739,4651
19739,4666
19739,4673
19739,4683
19739,4689
19739,4704
19739,4712
11650,3293
11650,706
11650,3824
11650,409
11650,1449
11650,160
11650,2083
11650,3400
11650,2784
6651,2991
6651,3832
6651,4391
6651,3381
6651,559
6651,4355
6651,4376
6651,1830
6651,4574
6651,4587
6651,4591
6651,4599
6651,4607
6651,4620
6651,4629
6651,4639
6651,4649
6651,4657
6651,4666
6651,4671
6651,4679
6651,4687
6651,4696
6651,4712
6139,2710
6139,597
6139,1885
6139,765
6139,3183
6139,248
6139,1322
3652,3251
3652,1410
3652,1973
3652,1530
3652,3614
3652,3862
3652,4215
3652,4571
3652,4581
3652,4594
3652,4604
3652,4612
3652,4622
3652,4628
3652,4633
3652,4650
3652,4654
3652,4666
3652,4676
3652,4679
3652,4695
3652,4704
3652,4713
15211,2991
15211,3832
15211,2703
15211,2032
15211,3110
15211,3818
15211,4572
15211,4579
15211,4588
15211,4605
15211,4613
15211,4621
15211,4625
15211,4635
15211,4650
15211,4652
15211,4667
15211,4669
15211,4684
15211,4693
15211,4704
15211,4713
1076,2835
1076,2881
1076,21
1076,1602
1076,2061
1076,3144
1076,4575
1076,4587
1076,4592
1076,4598
1076,4606
1076,4617
1076,4629
1076,4641
1076,4646
1076,4651
1076,4664
1076,4671
1076,4684
1076,4692
1076,4700
1076,4713
16471,2991
16471,3832
16471,3017
16471,3647
16471,3818
16471,3045
14806,4070
14806,751
14806,3967
14806,336
14806,1684
14806,3110
